issue_date,valid_date,lead_day,rain_mm,discharge_proxy_observed_m3s,discharge_modelled_m3s
2018-05-07,2018-05-09,2,15.47338229368479,23.55,23.014947276554846
2018-05-07,2018-05-10,3,5.160171999444883,22.82,22.95540283725448
2018-05-08,2018-05-09,1,15.47338229368479,23.55,23.075553271947875
2018-05-08,2018-05-10,2,5.160171999444883,22.82,23.012603102484906
2018-05-08,2018-05-11,3,3.5535824143061228,22.12,22.71026680407892
2018-05-09,2018-05-10,1,5.160171999444883,22.82,23.460388482566504
2018-05-09,2018-05-11,2,3.5535824143061228,22.12,23.132889060191918
2018-05-09,2018-05-12,3,24.180680588755425,22.23,25.942703586768722
2018-05-10,2018-05-11,1,3.5535824143061228,22.12,22.52848695746646
2018-05-10,2018-05-12,2,24.180680588755425,22.23,25.372265623370435
2018-05-10,2018-05-13,3,3.484985835553969,24.0,24.92695690224415
2018-05-11,2018-05-12,1,24.180680588755425,22.23,24.986733430412837
2018-05-11,2018-05-13,2,3.484985835553969,24.0,24.563089539798682
2018-05-11,2018-05-14,3,3.767603227321081,23.89,24.20598517551018
2018-05-12,2018-05-13,1,3.484985835553969,24.0,21.961269664279516
2018-05-12,2018-05-14,2,3.767603227321081,23.89,21.750373548370444
2018-05-12,2018-05-15,3,17.330795331009686,21.96,23.60214445672511
2018-05-13,2018-05-14,1,3.767603227321081,23.89,23.67453823175336
2018-05-13,2018-05-15,2,17.330795331009686,21.96,25.418181459710915
2018-05-13,2018-05-16,3,15.271767424840643,23.1,26.752507036583186
2018-05-14,2018-05-15,1,17.330795331009686,21.96,25.621535438319818
2018-05-14,2018-05-16,2,15.271767424840643,23.1,26.944433618048592
2018-05-14,2018-05-17,3,8.556695987224211,25.49,27.17764297472808
2018-05-15,2018-05-16,1,15.271767424840643,23.1,23.488656728909334
2018-05-15,2018-05-17,2,8.556695987224211,25.49,23.916062113724845
2018-05-15,2018-05-18,3,8.23494241345277,27.38,24.270799029346104
2018-05-16,2018-05-17,1,8.556695987224211,25.49,23.549245797401095
2018-05-16,2018-05-18,2,8.23494241345277,27.38,23.924595812180875
2018-05-16,2018-05-19,3,11.467310508097263,31.43,24.767601809942292
2018-05-17,2018-05-18,1,8.23494241345277,27.38,25.756290092850946
2018-05-17,2018-05-19,2,11.467310508097263,31.43,26.496364748261094
2018-05-17,2018-05-20,3,5.0031709467957,35.98,26.21744415128922
2018-05-18,2018-05-19,1,11.467310508097263,31.43,28.028830913430035
2018-05-18,2018-05-20,2,5.0031709467957,35.98,27.663793980804684
2018-05-18,2018-05-21,3,0.34502170379854974,37.37,26.614936987407738
2018-05-19,2018-05-20,1,5.0031709467957,35.98,30.873835703305893
2018-05-19,2018-05-21,2,0.34502170379854974,37.37,29.644591673170613
2018-05-19,2018-05-22,3,1.9080035532130526,34.89,28.72075443241771
2018-05-20,2018-05-21,1,0.34502170379854974,37.37,34.463817068066874
2018-05-20,2018-05-22,2,1.9080035532130526,34.89,33.26916534466541
2018-05-20,2018-05-23,3,8.129767203388413,33.51,33.08240532327082
2018-05-21,2018-05-22,1,1.9080035532130526,34.89,36.012036465528844
2018-05-21,2018-05-23,2,8.129767203388413,33.51,35.67114187629375
2018-05-21,2018-05-24,3,5.641144045406079,33.43,34.97311268275339
2018-05-22,2018-05-23,1,8.129767203388413,33.51,34.61215781027435
2018-05-22,2018-05-24,2,5.641144045406079,33.43,33.97363781136012
2018-05-22,2018-05-25,3,17.293598699153737,34.32,35.1329028757043
2018-05-23,2018-05-24,1,5.641144045406079,33.43,32.93341532735265
2018-05-23,2018-05-25,2,17.293598699153737,34.32,34.15113528657355
2018-05-23,2018-05-26,3,6.793838576924894,42.95,33.71281487815047
2018-05-24,2018-05-25,1,17.293598699153737,34.32,34.61981457812862
2018-05-24,2018-05-26,2,6.793838576924894,42.95,34.155156920568984
2018-05-24,2018-05-27,3,0.8757600439186736,48.43,32.82177036043233
2018-05-25,2018-05-26,1,6.793838576924894,42.95,33.87219030517571
2018-05-25,2018-05-27,2,0.8757600439186736,48.43,32.554704943110366
2018-05-25,2018-05-28,3,6.7932240225705,44.6,32.20600238888631
2018-05-26,2018-05-27,1,0.8757600439186736,48.43,41.12239067928158
2018-05-26,2018-05-28,2,6.7932240225705,44.6,40.29223038236844
2018-05-26,2018-05-29,3,5.607285138281951,41.07,39.32940131158684
2018-05-27,2018-05-28,1,6.7932240225705,44.6,47.189191460802114
2018-05-27,2018-05-29,2,5.607285138281951,41.07,45.83879036479809
2018-05-27,2018-05-30,3,8.406301869584523,42.35,44.98749847918131
2018-05-28,2018-05-29,1,5.607285138281951,41.07,43.395097503558844
2018-05-28,2018-05-30,2,8.406301869584523,42.35,42.68112798071624
2018-05-28,2018-05-31,3,0.5272433844515616,39.27,40.81593052746369
2018-05-29,2018-05-30,1,8.406301869584523,42.35,40.48668842027842
2018-05-29,2018-05-31,2,0.5272433844515616,39.27,38.74480663823164
2018-05-29,2018-06-01,3,2.532842844240862,40.11,37.40406490151712
2018-05-30,2018-05-31,1,0.5272433844515616,39.27,40.503410153871016
2018-05-30,2018-06-01,2,2.532842844240862,40.11,39.063844381705444
2018-05-30,2018-06-02,3,1.7019941570770587,34.08,37.57954637638975
2018-05-31,2018-06-01,1,2.532842844240862,40.11,37.89974522811838
2018-05-31,2018-06-02,2,1.7019941570770587,34.08,36.48086331858525
2018-05-31,2018-06-03,3,0.3734382900326038,32.81,34.94083128469099
2018-06-01,2018-06-02,1,1.7019941570770587,34.08,38.56691368965123
2018-06-01,2018-06-03,2,0.3734382900326038,32.81,36.90965687257555
2018-06-01,2018-06-04,3,1.0782315472266255,27.91,35.45209687119083
2018-06-02,2018-06-03,1,0.3734382900326038,32.81,32.67488353951327
2018-06-02,2018-06-04,2,1.0782315472266255,27.91,31.4552949661804
2018-06-02,2018-06-05,3,0.3982182372206949,23.6,30.20141961631866
2018-06-03,2018-06-04,1,1.0782315472266255,27.91,31.582818610115588
2018-06-03,2018-06-05,2,0.3982182372206949,23.6,30.32177711905316
2018-06-03,2018-06-06,3,0.0899275358149654,19.8,29.084984416370038
2018-06-04,2018-06-05,1,0.3982182372206949,23.6,26.85535111153587
2018-06-04,2018-06-06,2,0.0899275358149654,19.8,25.81335286002316
2018-06-04,2018-06-07,3,1.6192319562168767,16.62,25.061147015624368
2018-06-05,2018-06-06,1,0.0899275358149654,19.8,22.7409349285879
2018-06-05,2018-06-07,2,1.6192319562168767,16.62,22.161382405916495
2018-06-05,2018-06-08,3,0.010304922894802575,13.83,21.371120588405155
2018-06-06,2018-06-07,1,1.6192319562168767,16.62,19.385712163232697
2018-06-06,2018-06-08,2,0.010304922894802575,13.83,18.75142804736019
2018-06-06,2018-06-09,3,0.3715544412069916,11.47,18.207409834801577
2018-06-07,2018-06-08,1,0.010304922894802575,13.83,16.141133995393652
2018-06-07,2018-06-09,2,0.3715544412069916,11.47,15.743800234239318
2018-06-07,2018-06-10,3,1.3245927058157236,9.3,15.512898170756234
2018-06-08,2018-06-09,1,0.3715544412069916,11.47,13.56253950809696
2018-06-08,2018-06-10,2,1.3245927058157236,9.3,13.454212536390544
2018-06-08,2018-06-11,3,1.7950461618543498,7.65,13.42310764014029
2018-06-09,2018-06-10,1,1.3245927058157236,9.3,11.47926246598768
2018-06-09,2018-06-11,2,1.7950461618543498,7.65,11.559139115057823
2018-06-09,2018-06-12,3,0.8215506855662336,7.09,11.487330221831238
2018-06-10,2018-06-11,1,1.7950461618543498,7.65,9.50233944940044
2018-06-10,2018-06-12,2,0.8215506855662336,7.09,9.546111607426745
2018-06-10,2018-06-13,3,0.4817951120381692,7.22,9.536051431580761
2018-06-11,2018-06-12,1,0.8215506855662336,7.09,7.79786364754455
2018-06-11,2018-06-13,2,0.4817951120381692,7.22,7.886045580751672
2018-06-11,2018-06-14,3,0.03688639290369464,6.19,7.901999960443027
2018-06-12,2018-06-13,1,0.4817951120381692,7.22,7.217960053503905
2018-06-12,2018-06-14,2,0.03688639290369464,6.19,7.271457237609057
2018-06-12,2018-06-15,3,0.9981561791820278,5.15,7.467296494265745
2018-06-13,2018-06-14,1,0.03688639290369464,6.19,7.273382550111159
2018-06-13,2018-06-15,2,0.9981561791820278,5.15,7.469113614586228
2018-06-13,2018-06-16,3,0.6748390963516459,4.69,7.604958647897547
2018-06-14,2018-06-15,1,0.9981561791820278,5.15,6.446611322354177
2018-06-14,2018-06-16,2,0.6748390963516459,4.69,6.6399154713090685
2018-06-14,2018-06-17,3,9.088996719629066,4.28,8.09461553967373
2018-06-15,2018-06-16,1,0.6748390963516459,4.69,5.416166714136319
2018-06-15,2018-06-17,2,9.088996719629066,4.28,6.9396348643832955
2018-06-15,2018-06-18,3,4.543237597168,4.28,7.690153043707585
2018-06-16,2018-06-17,1,9.088996719629066,4.28,6.254274804198815
2018-06-16,2018-06-18,2,4.543237597168,4.28,7.0433065235462395
2018-06-16,2018-06-19,3,8.383583673921438,6.69,8.368676556728902
2018-06-17,2018-06-18,1,4.543237597168,4.28,5.179975318348089
2018-06-17,2018-06-19,2,8.383583673921438,6.69,6.610054518458918
2018-06-17,2018-06-20,3,0.8594739543813434,8.46,6.822091664068054
2018-06-18,2018-06-19,1,8.383583673921438,6.69,5.760652960469294
2018-06-18,2018-06-20,2,0.8594739543813434,8.46,6.020421893790923
2018-06-18,2018-06-21,3,0.27776551605324407,8.04,6.177636275018508
2018-06-19,2018-06-20,1,0.8594739543813434,8.46,6.897544640600643
2018-06-19,2018-06-21,2,0.27776551605324407,8.04,7.005469452772561
2018-06-19,2018-06-22,3,9.805769974889968,8.12,8.548006706367453
2018-06-20,2018-06-21,1,0.27776551605324407,8.04,8.480123245499955
2018-06-20,2018-06-22,2,9.805769974889968,8.12,9.939792907056894
2018-06-20,2018-06-23,3,14.33095436322912,8.66,12.00166528658093
2018-06-21,2018-06-22,1,9.805769974889968,8.12,9.524402214875133
2018-06-21,2018-06-23,2,14.33095436322912,8.66,11.609617311575121
2018-06-21,2018-06-24,3,0.23575353488117998,8.84,11.446396645454938
2018-06-22,2018-06-23,1,14.33095436322912,8.66,10.284134928848673
2018-06-22,2018-06-24,2,0.23575353488117998,8.84,10.195399225834384
2018-06-22,2018-06-25,3,3.3454782286565408,8.35,10.581854385675959
2018-06-23,2018-06-24,1,0.23575353488117998,8.84,8.662531922893688
2018-06-23,2018-06-25,2,3.3454782286565408,8.35,9.135125960168637
2018-06-23,2018-06-26,3,9.056571232515605,7.53,10.444705773010938
2018-06-24,2018-06-25,1,3.3454782286565408,8.35,9.30262128822298
2018-06-24,2018-06-26,2,9.056571232515605,7.53,10.602788766738456
2018-06-24,2018-06-27,3,0.4653166252930433,8.66,10.5308574104909
2018-06-25,2018-06-26,1,9.056571232515605,7.53,9.70369965852169
2018-06-25,2018-06-27,2,0.4653166252930433,8.66,9.682292262401532
2018-06-25,2018-06-28,3,11.941252025640175,8.66,11.397301021639368
2018-06-26,2018-06-27,1,0.4653166252930433,8.66,7.6307428044243775
2018-06-26,2018-06-28,2,11.941252025640175,8.66,9.461037581551812
2018-06-26,2018-06-29,3,0.11824735972111965,11.42,9.400788047942532
2018-06-27,2018-06-28,1,11.941252025640175,8.66,10.432456072337384
2018-06-27,2018-06-29,2,0.11824735972111965,11.42,10.317618057289584
2018-06-27,2018-06-30,3,8.343817259949235,14.85,11.452976575784314
2018-06-28,2018-06-29,1,0.11824735972111965,11.42,8.644764459398756
2018-06-28,2018-06-30,2,8.343817259949235,14.85,9.874128330317834
2018-06-28,2018-07-01,3,16.641772455267862,17.11,12.289096819512025
2018-06-29,2018-06-30,1,8.343817259949235,14.85,12.493410597193435
2018-06-29,2018-07-01,2,16.641772455267862,17.11,14.76118954576857
2018-06-29,2018-07-02,3,7.136323367754365,17.84,15.46426478484864
2018-06-30,2018-07-01,1,16.641772455267862,17.11,16.985351330516014
2018-06-30,2018-07-02,2,7.136323367754365,17.84,17.56344066964192
2018-06-30,2018-07-03,3,0.9625173894554808,17.84,17.175537204563632
2018-07-01,2018-07-02,1,7.136323367754365,17.84,17.681084755987943
2018-07-01,2018-07-03,2,0.9625173894554808,17.84,17.286570327576374
2018-07-01,2018-07-04,3,0.6836107469172491,15.18,16.87205354099516
2018-07-02,2018-07-03,1,0.9625173894554808,17.84,17.43655539172225
2018-07-02,2018-07-04,2,0.6836107469172491,15.18,17.01361025323314
2018-07-02,2018-07-05,3,0.4053083904397869,12.74,16.57235177996358
2018-07-03,2018-07-04,1,0.6836107469172491,15.18,17.394383449838838
2018-07-03,2018-07-05,2,0.4053083904397869,12.74,16.931727575992326
2018-07-03,2018-07-06,3,0.8667191540269884,10.61,16.564837855543384
2018-07-04,2018-07-05,1,0.4053083904397869,12.74,14.841780536409113
2018-07-04,2018-07-06,2,0.8667191540269884,10.61,14.592334570902
2018-07-04,2018-07-07,3,0.021996323796071457,9.67,14.229180223071717
2018-07-05,2018-07-06,1,0.8667191540269884,10.61,12.608662768151879
2018-07-05,2018-07-07,2,0.021996323796071457,9.67,12.35698007997363
2018-07-05,2018-07-08,3,23.7374201416624,9.52,15.705319610975579
2018-07-06,2018-07-07,1,0.021996323796071457,9.67,10.470631382900311
2018-07-06,2018-07-08,2,23.7374201416624,9.52,13.924973539766928
2018-07-06,2018-07-09,3,3.10593013616532,9.4,14.065625980817133
2018-07-07,2018-07-08,1,23.7374201416624,9.52,13.169333323700602
2018-07-07,2018-07-09,2,3.10593013616532,9.4,13.352448670594383
2018-07-07,2018-07-10,3,3.000866964569639,12.21,13.50938789707027
2018-07-08,2018-07-09,1,3.10593013616532,9.4,9.90818820302472
2018-07-08,2018-07-10,2,3.000866964569639,12.21,10.258676296839246
2018-07-08,2018-07-11,3,4.429931424353355,14.6,10.805549839232551
2018-07-09,2018-07-10,1,3.000866964569639,12.21,9.779045530749514
2018-07-09,2018-07-11,2,4.429931424353355,14.6,10.352871736099502
2018-07-09,2018-07-12,3,0.24396956484078916,12.18,10.261515695910582
2018-07-10,2018-07-11,1,4.429931424353355,14.6,12.647219671522066
2018-07-10,2018-07-12,2,0.24396956484078916,12.18,12.426933648144296
2018-07-10,2018-07-13,3,0.0923156930530816,10.04,12.196095762341125
2018-07-11,2018-07-12,1,0.24396956484078916,12.18,14.26997825126207
2018-07-11,2018-07-13,2,0.0923156930530816,10.04,13.935571196185318
2018-07-11,2018-07-14,3,0.17435889301642077,8.31,13.632361316280972
2018-07-12,2018-07-13,1,0.0923156930530816,10.04,11.963038453793136
2018-07-12,2018-07-14,2,0.17435889301642077,8.31,11.770674278408858
2018-07-12,2018-07-15,3,0.6937201104464936,6.85,11.667649690248606
2018-07-13,2018-07-14,1,0.17435889301642077,8.31,9.955700216982349
2018-07-13,2018-07-15,2,0.6937201104464936,6.85,9.954667385004806
2018-07-13,2018-07-16,3,0.13916463539674398,5.47,9.86984130441352
2018-07-14,2018-07-15,1,0.6937201104464936,6.85,8.401446646846727
2018-07-14,2018-07-16,2,0.13916463539674398,5.47,8.403903197005345
2018-07-14,2018-07-17,3,0.04908959982699751,4.64,8.392601950782787
2018-07-15,2018-07-16,1,0.13916463539674398,5.47,6.939639486542461
2018-07-15,2018-07-17,2,0.04908959982699751,4.64,7.010621965756363
2018-07-15,2018-07-18,3,0.3685938439101225,4.15,7.125926094648469
2018-07-16,2018-07-17,1,0.04908959982699751,4.64,5.623568294280653
2018-07-16,2018-07-18,2,0.3685938439101225,4.15,5.8168173607231575
2018-07-16,2018-07-19,3,0.18246760758822186,4.0,5.971063745465653
2018-07-17,2018-07-18,1,0.3685938439101225,4.15,4.88852030132752
2018-07-17,2018-07-19,2,0.18246760758822186,4.0,5.09493197556875
2018-07-17,2018-07-20,3,0.8383116651306305,4.87,5.388911005222485
2018-07-18,2018-07-19,1,0.18246760758822186,4.0,4.3979125331845115
2018-07-18,2018-07-20,2,0.8383116651306305,4.87,4.731060297275358
2018-07-18,2018-07-21,3,0.0,4.56,4.918730449767896
2018-07-19,2018-07-20,1,0.8383116651306305,4.87,4.35550830297078
2018-07-19,2018-07-21,2,0.0,4.56,4.564282452622891
2018-07-19,2018-07-22,3,8.430945367439614,4.19,6.0361215736672715
2018-07-20,2018-07-21,1,0.0,4.56,5.049862490341569
2018-07-20,2018-07-22,2,8.430945367439614,4.19,6.494414631441305
2018-07-20,2018-07-23,3,0.27948190849597293,4.81,6.625252702787286
2018-07-21,2018-07-22,1,8.430945367439614,4.19,6.032079771791441
2018-07-21,2018-07-23,2,0.27948190849597293,4.81,6.188898569409131
2018-07-21,2018-07-24,3,0.9598959606580569,4.78,6.43978666867563
2018-07-22,2018-07-23,1,0.27948190849597293,4.81,4.450333748572961
2018-07-22,2018-07-24,2,0.9598959606580569,4.78,4.798919816688221
2018-07-22,2018-07-25,3,0.6174665052036254,4.57,5.0761403496920945
2018-07-23,2018-07-24,1,0.9598959606580569,4.78,5.138374764051848
2018-07-23,2018-07-25,2,0.6174665052036254,4.57,5.396519759304336
2018-07-23,2018-07-26,3,6.705552474810587,4.22,6.560704446211989
2018-07-24,2018-07-25,1,0.6174665052036254,4.57,5.058283724688922
2018-07-24,2018-07-26,2,6.705552474810587,4.22,6.241475453023704
2018-07-24,2018-07-27,3,19.720895055816168,4.4,9.326156667521046
2018-07-25,2018-07-26,1,6.705552474810587,4.22,5.780630640909277
2018-07-25,2018-07-27,2,19.720895055816168,4.4,8.891208849040952
2018-07-25,2018-07-28,3,21.585624148599887,6.19,12.108944780151228
2018-07-26,2018-07-27,1,19.720895055816168,4.4,7.418277235463105
2018-07-26,2018-07-28,2,21.585624148599887,6.19,10.718783981428862
2018-07-26,2018-07-29,3,38.376146868306236,10.75,16.3726227842812
2018-07-27,2018-07-28,1,21.585624148599887,6.19,7.870117652498065
2018-07-27,2018-07-29,2,38.376146868306236,10.75,13.684036143452309
2018-07-27,2018-07-30,3,31.26112541830907,12.58,18.09542043961534
2018-07-28,2018-07-29,1,38.376146868306236,10.75,12.098332044080818
2018-07-28,2018-07-30,2,31.26112541830907,12.58,16.59882436074851
2018-07-28,2018-07-31,3,6.232431918365574,18.14,17.061961968874765
2018-07-29,2018-07-30,1,31.26112541830907,12.58,15.326261307539735
2018-07-29,2018-07-31,2,6.232431918365574,18.14,15.860910097786126
2018-07-29,2018-08-01,3,1.1445416708874057,19.32,15.596202563117066
2018-07-30,2018-07-31,1,6.232431918365574,18.14,13.26897386829872
2018-07-30,2018-08-01,2,1.1445416708874057,19.32,13.149919174393252
2018-07-30,2018-08-02,3,3.7629429439241617,16.82,13.433468790666181
2018-07-31,2018-08-01,1,1.1445416708874057,19.32,17.747219901339378
2018-07-31,2018-08-02,2,3.7629429439241617,16.82,17.772426004717833
2018-07-31,2018-08-03,3,0.07266229789864798,14.42,17.23822858861242
2018-08-01,2018-08-02,1,3.7629429439241617,16.82,19.25682434202946
2018-08-01,2018-08-03,2,0.07266229789864798,14.42,18.639211743021594
2018-08-01,2018-08-04,3,0.0,12.52,18.045318774941585
2018-08-02,2018-08-03,1,0.07266229789864798,14.42,16.339323790020753
2018-08-02,2018-08-04,2,0.0,12.52,15.874672124246544
2018-08-02,2018-08-05,3,0.5517323921386528,11.68,15.519555802093517
2018-08-03,2018-08-04,1,0.0,12.52,14.06320398251732
2018-08-03,2018-08-05,2,0.5517323921386528,11.68,13.809882402763412
2018-08-03,2018-08-06,3,5.795536585252814,10.59,14.363682967133126
2018-08-04,2018-08-05,1,0.5517323921386528,11.68,12.353398163337838
2018-08-04,2018-08-06,2,5.795536585252814,10.59,12.989045288817465
2018-08-04,2018-08-07,3,2.487169923317901,9.16,13.088732517142752
2018-08-05,2018-08-06,1,5.795536585252814,10.59,12.353488471396744
2018-08-05,2018-08-07,2,2.487169923317901,9.16,12.4888905660335
2018-08-05,2018-08-08,3,3.666596678808346,7.97,12.795018436237934
2018-08-06,2018-08-07,1,2.487169923317901,9.16,10.824500638262416
2018-08-06,2018-08-08,2,3.666596678808346,7.97,11.224158248265315
2018-08-06,2018-08-09,3,4.719813034329621,6.64,11.760608317167044
2018-08-07,2018-08-08,1,3.666596678808346,7.97,9.653193571134041
2018-08-07,2018-08-09,2,4.719813034329621,6.64,10.277923384483296
2018-08-07,2018-08-10,3,5.799128914902498,6.59,11.030744178324165
2018-08-08,2018-08-09,1,4.719813034329621,6.64,8.689316216518277
2018-08-08,2018-08-10,2,5.799128914902498,6.59,9.531408167665848
2018-08-08,2018-08-11,3,1.1394897164067026,7.24,9.621620635443408
2018-08-09,2018-08-10,1,5.799128914902498,6.59,7.597252472908485
2018-08-09,2018-08-11,2,1.1394897164067026,7.24,7.796154062052354
2018-08-09,2018-08-12,3,0.14274813321284902,7.24,7.833166632856105
2018-08-10,2018-08-11,1,1.1394897164067026,7.24,6.845503747166211
2018-08-10,2018-08-12,2,0.14274813321284902,7.24,6.935937739901841
2018-08-10,2018-08-13,3,0.009658529680111527,6.01,7.001166081725035
2018-08-11,2018-08-12,1,0.14274813321284902,7.24,7.308265430391333
2018-08-11,2018-08-13,2,0.009658529680111527,6.01,7.352570963544396
2018-08-11,2018-08-14,3,0.5390163662528339,4.98,7.474428056276491
2018-08-12,2018-08-13,1,0.009658529680111527,6.01,7.288141682264037
2018-08-12,2018-08-14,2,0.5390163662528339,4.98,7.413619353211011
2018-08-12,2018-08-15,3,0.052812600497262545,4.28,7.458529654034469
2018-08-13,2018-08-14,1,0.5390163662528339,4.98,6.2073023419408795
2018-08-13,2018-08-15,2,0.052812600497262545,4.28,6.320001154516299
2018-08-13,2018-08-16,3,1.8109444671338977,4.33,6.692204366763969
